comment_id,user_id,timestamp,comment_text,sentiment_label,rating,consultation_type
2884,7045,05-01-2025 03:00,Poor experience,negative,2,Health
2885,6851,05-01-2025 04:00,Quick response,neutral,3,Education
2886,5039,05-01-2025 05:00,Helpful advice,positive,2,General
2887,8479,05-01-2025 06:00,Very slow response,negative,2,General
2888,8939,05-01-2025 07:00,Very informative,neutral,5,Legal
2889,3245,05-01-2025 08:00,Very informative,neutral,1,Health
2890,2244,05-01-2025 09:00,Helpful advice,positive,1,General
2891,5048,05-01-2025 10:00,Good service,positive,3,Health
2892,7891,05-01-2025 11:00,Excellent consultation,positive,1,Education
2893,2964,05-01-2025 12:00,Very slow response,negative,1,Education
2894,2577,05-01-2025 13:00,Very informative,neutral,2,General
2895,2064,05-01-2025 14:00,Excellent consultation,positive,2,Legal
2896,1607,05-01-2025 15:00,Good service,positive,5,Education
2897,2740,05-01-2025 16:00,Poor experience,negative,3,Education
2898,6719,05-01-2025 17:00,Good service,positive,3,Legal
2899,4441,05-01-2025 18:00,Quick response,neutral,2,General
2900,1083,05-01-2025 19:00,Not satisfied,negative,1,Health
2901,2314,05-01-2025 20:00,Very informative,neutral,5,Health
2902,8985,05-01-2025 21:00,Good service,positive,1,Education
2903,1315,05-01-2025 22:00,Poor experience,negative,3,Education
2904,5817,05-01-2025 23:00,Poor experience,negative,5,Health
2905,5576,05-02-2025 00:00,Poor experience,negative,2,General
2906,5209,05-02-2025 01:00,Poor experience,negative,5,General
2907,2510,05-02-2025 02:00,Very informative,neutral,4,Legal
2908,2423,05-02-2025 03:00,Excellent consultation,positive,3,Legal
2909,3902,05-02-2025 04:00,Quick response,neutral,3,Education
2910,2666,05-02-2025 05:00,Not satisfied,negative,5,Legal
2911,7653,05-02-2025 06:00,Excellent consultation,positive,4,Health
2912,4544,05-02-2025 07:00,Very slow response,negative,1,Health
2913,8054,05-02-2025 08:00,Helpful advice,positive,3,Legal
2914,5194,05-02-2025 09:00,Very slow response,negative,5,General
2915,3949,05-02-2025 10:00,Excellent consultation,positive,1,Education
2916,6071,05-02-2025 11:00,Excellent consultation,positive,4,General
2917,4387,05-02-2025 12:00,Very informative,neutral,5,General
2918,3207,05-02-2025 13:00,Good service,positive,2,Education
2919,6192,05-02-2025 14:00,Very slow response,negative,3,General
2920,5274,05-02-2025 15:00,Helpful advice,positive,1,Legal
2921,9130,05-02-2025 16:00,Not satisfied,negative,2,General
2922,1546,05-02-2025 17:00,Very slow response,negative,5,General
2923,4524,05-02-2025 18:00,Very informative,neutral,1,Legal
2924,4098,05-02-2025 19:00,Very informative,neutral,4,Legal
2925,8569,05-02-2025 20:00,Quick response,neutral,3,Legal
2926,5946,05-02-2025 21:00,Good service,positive,2,Education
2927,9587,05-02-2025 22:00,Very informative,neutral,4,Legal
2928,9516,05-02-2025 23:00,Good service,positive,3,General
2929,2742,05-03-2025 00:00,Poor experience,negative,5,Education
2930,3436,05-03-2025 01:00,Not satisfied,negative,3,General
2931,6972,05-03-2025 02:00,Helpful advice,positive,5,General
2932,5232,05-03-2025 03:00,Very slow response,negative,2,Health
2933,5963,05-03-2025 04:00,Helpful advice,positive,3,Legal
2934,7099,05-03-2025 05:00,Excellent consultation,positive,4,General
2935,6876,05-03-2025 06:00,Quick response,neutral,4,General
2936,8705,05-03-2025 07:00,Very slow response,negative,2,General
2937,9568,05-03-2025 08:00,Poor experience,negative,1,Health
2938,5947,05-03-2025 09:00,Not satisfied,negative,4,Health
2939,6595,05-03-2025 10:00,Very informative,neutral,1,Health
2940,7365,05-03-2025 11:00,Very slow response,negative,2,Legal
2941,6339,05-03-2025 12:00,Poor experience,negative,2,Legal
2942,1361,05-03-2025 13:00,Excellent consultation,positive,4,Health
2943,7405,05-03-2025 14:00,Very slow response,negative,1,Education
2944,4617,05-03-2025 15:00,Excellent consultation,positive,5,Health
2945,4764,05-03-2025 16:00,Not satisfied,negative,5,Education
2946,8551,05-03-2025 17:00,Good service,positive,3,Education
2947,5713,05-03-2025 18:00,Not satisfied,negative,4,Legal
2948,5473,05-03-2025 19:00,Good service,positive,4,General
2949,6452,05-03-2025 20:00,Excellent consultation,positive,2,General
2950,9447,05-03-2025 21:00,Very slow response,negative,1,Health
2951,1942,05-03-2025 22:00,Very informative,neutral,2,Legal
2952,2547,05-03-2025 23:00,Very slow response,negative,4,Health
2953,8842,05-04-2025 00:00,Quick response,neutral,3,Education
2954,8511,05-04-2025 01:00,Excellent consultation,positive,4,Education
2955,6337,05-04-2025 02:00,Very slow response,negative,5,Education
2956,2190,05-04-2025 03:00,Poor experience,negative,5,General
2957,1273,05-04-2025 04:00,Excellent consultation,positive,3,Health
2958,4269,05-04-2025 05:00,Poor experience,negative,2,Education
2959,6525,05-04-2025 06:00,Very informative,neutral,2,General
2960,8719,05-04-2025 07:00,Poor experience,negative,2,Education
2961,8446,05-04-2025 08:00,Very informative,neutral,4,Health
2962,1421,05-04-2025 09:00,Excellent consultation,positive,2,Education
2963,8378,05-04-2025 10:00,Helpful advice,positive,4,Legal
2964,7039,05-04-2025 11:00,Very informative,neutral,5,Legal
2965,4915,05-04-2025 12:00,Good service,positive,3,Health
2966,3368,05-04-2025 13:00,Good service,positive,1,General
2967,8452,05-04-2025 14:00,Poor experience,negative,2,Education
2968,2128,05-04-2025 15:00,Helpful advice,positive,3,Legal
2969,3221,05-04-2025 16:00,Not satisfied,negative,2,Health
2970,2015,05-04-2025 17:00,Very informative,neutral,3,Legal
2971,8378,05-04-2025 18:00,Excellent consultation,positive,5,Education
2972,2744,05-04-2025 19:00,Good service,positive,3,Health
2973,5047,05-04-2025 20:00,Good service,positive,1,Legal
2974,3480,05-04-2025 21:00,Helpful advice,positive,4,General
2975,1143,05-04-2025 22:00,Very slow response,negative,4,Education
2976,3254,05-04-2025 23:00,Very informative,neutral,3,Legal
2977,6035,05-05-2025 00:00,Very slow response,negative,5,Education
2978,5463,05-05-2025 01:00,Poor experience,negative,3,Health
2979,6195,05-05-2025 02:00,Poor experience,negative,3,Education
2980,5273,05-05-2025 03:00,Not satisfied,negative,3,Legal
2981,1253,05-05-2025 04:00,Not satisfied,negative,3,Health
2982,1772,05-05-2025 05:00,Poor experience,negative,1,Education
2983,7212,05-05-2025 06:00,Helpful advice,positive,3,Education
2984,3165,05-05-2025 07:00,Excellent consultation,positive,1,General
2985,4230,05-05-2025 08:00,Quick response,neutral,4,Health
2986,5338,05-05-2025 09:00,Very informative,neutral,1,Health
2987,9764,05-05-2025 10:00,Good service,positive,5,Education
2988,1838,05-05-2025 11:00,Very slow response,negative,2,General
2989,4402,05-05-2025 12:00,Poor experience,negative,2,Health
2990,3464,05-05-2025 13:00,Helpful advice,positive,5,General
2991,9496,05-05-2025 14:00,Excellent consultation,positive,2,Education
2992,2973,05-05-2025 15:00,Very informative,neutral,4,Health
2993,7001,05-05-2025 16:00,Very informative,neutral,5,General
2994,7845,05-05-2025 17:00,Poor experience,negative,2,Legal
2995,5532,05-05-2025 18:00,Excellent consultation,positive,5,Legal
2996,8398,05-05-2025 19:00,Good service,positive,3,Health
2997,5366,05-05-2025 20:00,Very slow response,negative,5,Health
2998,2889,05-05-2025 21:00,Excellent consultation,positive,2,Education
2999,1161,05-05-2025 22:00,Very informative,neutral,2,General
3000,6506,05-05-2025 23:00,Very informative,neutral,3,Legal
3001,2984,05-06-2025 00:00,Good service,positive,3,Health
3002,2510,05-06-2025 01:00,Very informative,neutral,5,General
3003,3935,05-06-2025 02:00,Poor experience,negative,3,Health
3004,9366,05-06-2025 03:00,Very informative,neutral,1,Health
3005,8331,05-06-2025 04:00,Not satisfied,negative,2,Health
3006,7977,05-06-2025 05:00,Helpful advice,positive,5,Health
3007,1747,05-06-2025 06:00,Poor experience,negative,5,General
3008,2668,05-06-2025 07:00,Very slow response,negative,1,Health
3009,4744,05-06-2025 08:00,Very slow response,negative,1,Legal
3010,6975,05-06-2025 09:00,Very informative,neutral,2,General
3011,7513,05-06-2025 10:00,Helpful advice,positive,2,Legal
3012,9741,05-06-2025 11:00,Helpful advice,positive,1,Legal
3013,2465,05-06-2025 12:00,Poor experience,negative,3,General
3014,7918,05-06-2025 13:00,Very slow response,negative,1,Health
3015,5353,05-06-2025 14:00,Not satisfied,negative,5,Legal
3016,6144,05-06-2025 15:00,Not satisfied,negative,1,Legal
3017,4179,05-06-2025 16:00,Good service,positive,2,Education
3018,7414,05-06-2025 17:00,Very informative,neutral,5,Health
3019,2712,05-06-2025 18:00,Helpful advice,positive,5,Legal
3020,9868,05-06-2025 19:00,Good service,positive,4,Health
3021,8467,05-06-2025 20:00,Very informative,neutral,2,General
3022,8981,05-06-2025 21:00,Very informative,neutral,2,Legal
3023,5923,05-06-2025 22:00,Very informative,neutral,4,Education
3024,2071,05-06-2025 23:00,Excellent consultation,positive,4,Legal
3025,5532,05-07-2025 00:00,Good service,positive,1,Health
3026,4832,05-07-2025 01:00,Quick response,neutral,1,General
3027,4972,05-07-2025 02:00,Not satisfied,negative,1,Education
3028,8819,05-07-2025 03:00,Poor experience,negative,1,General
3029,2835,05-07-2025 04:00,Very informative,neutral,3,Education
3030,9126,05-07-2025 05:00,Very slow response,negative,5,Legal
3031,5719,05-07-2025 06:00,Very slow response,negative,4,Education
3032,3992,05-07-2025 07:00,Poor experience,negative,1,Education
3033,2341,05-07-2025 08:00,Very slow response,negative,4,Health
3034,9479,05-07-2025 09:00,Quick response,neutral,4,Legal
3035,8772,05-07-2025 10:00,Not satisfied,negative,5,Education
3036,1412,05-07-2025 11:00,Good service,positive,4,Education
3037,2771,05-07-2025 12:00,Good service,positive,2,Health
3038,1594,05-07-2025 13:00,Very slow response,negative,4,Health
3039,8966,05-07-2025 14:00,Very slow response,negative,5,Legal
3040,7081,05-07-2025 15:00,Very slow response,negative,1,General
3041,3042,05-07-2025 16:00,Poor experience,negative,3,Health
3042,3036,05-07-2025 17:00,Poor experience,negative,3,Health
3043,7697,05-07-2025 18:00,Quick response,neutral,4,Health
3044,3983,05-07-2025 19:00,Excellent consultation,positive,4,Education
3045,3075,05-07-2025 20:00,Quick response,neutral,1,Legal
3046,5071,05-07-2025 21:00,Very informative,neutral,5,General
3047,5549,05-07-2025 22:00,Helpful advice,positive,3,General
3048,3748,05-07-2025 23:00,Helpful advice,positive,3,Health
3049,8186,05-08-2025 00:00,Not satisfied,negative,5,General
3050,6468,05-08-2025 01:00,Poor experience,negative,1,Health
3051,9795,05-08-2025 02:00,Excellent consultation,positive,1,Legal
3052,6798,05-08-2025 03:00,Good service,positive,5,General
3053,6730,05-08-2025 04:00,Very informative,neutral,5,Education
3054,6044,05-08-2025 05:00,Very slow response,negative,3,General
3055,6429,05-08-2025 06:00,Poor experience,negative,2,General
3056,2053,05-08-2025 07:00,Very informative,neutral,1,Education
3057,5760,05-08-2025 08:00,Poor experience,negative,1,Education
3058,2386,05-08-2025 09:00,Good service,positive,1,Legal
3059,3223,05-08-2025 10:00,Helpful advice,positive,5,Legal
3060,2592,05-08-2025 11:00,Helpful advice,positive,5,General
3061,9040,05-08-2025 12:00,Good service,positive,1,Legal
3062,7587,05-08-2025 13:00,Poor experience,negative,1,General
3063,2715,05-08-2025 14:00,Helpful advice,positive,4,Education
3064,6314,05-08-2025 15:00,Poor experience,negative,1,Legal
3065,9650,05-08-2025 16:00,Very slow response,negative,3,Legal
3066,5737,05-08-2025 17:00,Very informative,neutral,4,Health
3067,2869,05-08-2025 18:00,Good service,positive,4,Education
3068,7468,05-08-2025 19:00,Excellent consultation,positive,4,Health
3069,7741,05-08-2025 20:00,Helpful advice,positive,3,General
3070,1561,05-08-2025 21:00,Quick response,neutral,5,Education
3071,7202,05-08-2025 22:00,Excellent consultation,positive,3,Education
3072,5313,05-08-2025 23:00,Poor experience,negative,5,General
3073,2436,05-09-2025 00:00,Helpful advice,positive,5,General
3074,4955,05-09-2025 01:00,Not satisfied,negative,3,Legal
3075,4440,05-09-2025 02:00,Very slow response,negative,2,General
3076,8883,05-09-2025 03:00,Very informative,neutral,5,Education
3077,3312,05-09-2025 04:00,Very slow response,negative,1,General
3078,9310,05-09-2025 05:00,Helpful advice,positive,3,Legal
3079,9027,05-09-2025 06:00,Excellent consultation,positive,4,Health
3080,5496,05-09-2025 07:00,Helpful advice,positive,2,General
3081,9757,05-09-2025 08:00,Not satisfied,negative,1,General
3082,6758,05-09-2025 09:00,Quick response,neutral,2,Legal
3083,4814,05-09-2025 10:00,Not satisfied,negative,3,Health
3084,5814,05-09-2025 11:00,Quick response,neutral,4,General
3085,5794,05-09-2025 12:00,Quick response,neutral,1,Education
3086,6591,05-09-2025 13:00,Helpful advice,positive,1,Education
3087,1000,05-09-2025 14:00,Good service,positive,2,General
3088,9756,05-09-2025 15:00,Not satisfied,negative,1,Education
3089,2507,05-09-2025 16:00,Good service,positive,5,Education
3090,6545,05-09-2025 17:00,Excellent consultation,positive,2,Education
3091,1954,05-09-2025 18:00,Good service,positive,1,Legal
3092,7249,05-09-2025 19:00,Excellent consultation,positive,1,Legal
3093,1711,05-09-2025 20:00,Very slow response,negative,3,Health
3094,3949,05-09-2025 21:00,Not satisfied,negative,5,Health
3095,8386,05-09-2025 22:00,Quick response,neutral,5,General
3096,6477,05-09-2025 23:00,Helpful advice,positive,5,General
3097,2443,05-10-2025 00:00,Quick response,neutral,3,Education
3098,8613,05-10-2025 01:00,Poor experience,negative,4,Legal
3099,8512,05-10-2025 02:00,Good service,positive,2,Education
3100,2014,05-10-2025 03:00,Poor experience,negative,1,Education
3101,6314,05-10-2025 04:00,Excellent consultation,positive,1,Health
3102,6088,05-10-2025 05:00,Very slow response,negative,2,Legal
3103,3275,05-10-2025 06:00,Poor experience,negative,5,General
3104,8033,05-10-2025 07:00,Excellent consultation,positive,2,General
3105,4703,05-10-2025 08:00,Very slow response,negative,5,General
3106,2671,05-10-2025 09:00,Poor experience,negative,5,Health
3107,9930,05-10-2025 10:00,Very slow response,negative,4,General
3108,7742,05-10-2025 11:00,Very slow response,negative,4,Legal
3109,2974,05-10-2025 12:00,Helpful advice,positive,3,Health
3110,1483,05-10-2025 13:00,Quick response,neutral,2,Health
3111,2996,05-10-2025 14:00,Poor experience,negative,2,Education
3112,7283,05-10-2025 15:00,Helpful advice,positive,3,Health
3113,2922,05-10-2025 16:00,Poor experience,negative,2,Health
3114,8006,05-10-2025 17:00,Not satisfied,negative,3,General
3115,2322,05-10-2025 18:00,Not satisfied,negative,1,Education
3116,8164,05-10-2025 19:00,Excellent consultation,positive,4,Legal
3117,3793,05-10-2025 20:00,Excellent consultation,positive,5,Education
3118,6843,05-10-2025 21:00,Very informative,neutral,4,Education
3119,3242,05-10-2025 22:00,Very slow response,negative,5,Health
3120,6258,05-10-2025 23:00,Poor experience,negative,1,General
3121,7140,05-11-2025 00:00,Very slow response,negative,2,Legal
3122,5443,05-11-2025 01:00,Poor experience,negative,2,General
3123,4582,05-11-2025 02:00,Poor experience,negative,5,Legal
3124,7669,05-11-2025 03:00,Very slow response,negative,1,Legal
3125,4214,05-11-2025 04:00,Helpful advice,positive,2,Education
3126,7282,05-11-2025 05:00,Very informative,neutral,5,Health
3127,6258,05-11-2025 06:00,Quick response,neutral,2,Health
3128,8832,05-11-2025 07:00,Helpful advice,positive,2,Education
3129,8099,05-11-2025 08:00,Quick response,neutral,2,Legal
3130,5454,05-11-2025 09:00,Helpful advice,positive,5,General
3131,1404,05-11-2025 10:00,Good service,positive,5,Legal
3132,5442,05-11-2025 11:00,Good service,positive,2,Legal
3133,5651,05-11-2025 12:00,Not satisfied,negative,2,Legal
3134,3454,05-11-2025 13:00,Helpful advice,positive,1,Legal
3135,3565,05-11-2025 14:00,Very informative,neutral,3,Legal
3136,4132,05-11-2025 15:00,Very informative,neutral,5,Health
3137,1096,05-11-2025 16:00,Very slow response,negative,5,Health
3138,9228,05-11-2025 17:00,Good service,positive,5,General
3139,8785,05-11-2025 18:00,Good service,positive,5,Legal
3140,5947,05-11-2025 19:00,Good service,positive,3,General
3141,4393,05-11-2025 20:00,Very informative,neutral,3,Health
3142,7272,05-11-2025 21:00,Helpful advice,positive,5,Legal
3143,7062,05-11-2025 22:00,Poor experience,negative,5,General
3144,7662,05-11-2025 23:00,Good service,positive,4,General
3145,6752,05-12-2025 00:00,Poor experience,negative,5,Health
3146,6472,05-12-2025 01:00,Very slow response,negative,2,Education
3147,9374,05-12-2025 02:00,Poor experience,negative,3,Education
3148,7021,05-12-2025 03:00,Good service,positive,3,General
3149,4871,05-12-2025 04:00,Helpful advice,positive,3,Legal
3150,1172,05-12-2025 05:00,Poor experience,negative,2,Legal
3151,9811,05-12-2025 06:00,Helpful advice,positive,4,Legal
3152,6976,05-12-2025 07:00,Very slow response,negative,3,Health
3153,9206,05-12-2025 08:00,Quick response,neutral,2,Legal
3154,6903,05-12-2025 09:00,Good service,positive,4,Education
3155,9625,05-12-2025 10:00,Poor experience,negative,5,Health
3156,6660,05-12-2025 11:00,Quick response,neutral,3,Legal
3157,4594,05-12-2025 12:00,Excellent consultation,positive,3,Legal
3158,7365,05-12-2025 13:00,Poor experience,negative,3,Health
3159,5621,05-12-2025 14:00,Poor experience,negative,3,Education
3160,1075,05-12-2025 15:00,Very slow response,negative,3,Legal
3161,5608,05-12-2025 16:00,Not satisfied,negative,5,General
3162,2041,05-12-2025 17:00,Poor experience,negative,5,Education
3163,1617,05-12-2025 18:00,Quick response,neutral,4,General
3164,6804,05-12-2025 19:00,Good service,positive,5,Education
3165,2827,05-12-2025 20:00,Not satisfied,negative,4,General
3166,4911,05-12-2025 21:00,Helpful advice,positive,4,Legal
3167,9591,05-12-2025 22:00,Poor experience,negative,3,Education
3168,3378,05-12-2025 23:00,Quick response,neutral,1,Education
3169,5916,5/13/2025 0:00,Excellent consultation,positive,5,Legal
3170,9481,5/13/2025 1:00,Quick response,neutral,4,Health
3171,5763,5/13/2025 2:00,Very informative,neutral,3,Legal
3172,5407,5/13/2025 3:00,Helpful advice,positive,5,Education
3173,4373,5/13/2025 4:00,Helpful advice,positive,4,Legal
3174,4024,5/13/2025 5:00,Helpful advice,positive,1,Legal
3175,4349,5/13/2025 6:00,Helpful advice,positive,2,General
3176,6010,5/13/2025 7:00,Helpful advice,positive,2,General
3177,8265,5/13/2025 8:00,Excellent consultation,positive,2,Health
3178,6490,5/13/2025 9:00,Excellent consultation,positive,2,General
3179,4204,5/13/2025 10:00,Not satisfied,negative,2,Education
3180,4224,5/13/2025 11:00,Poor experience,negative,5,Health
3181,9230,5/13/2025 12:00,Poor experience,negative,1,Education
3182,1430,5/13/2025 13:00,Helpful advice,positive,4,Education
3183,9090,5/13/2025 14:00,Poor experience,negative,3,Health
3184,7567,5/13/2025 15:00,Quick response,neutral,3,General
3185,4126,5/13/2025 16:00,Good service,positive,3,General
3186,6387,5/13/2025 17:00,Very informative,neutral,4,General
3187,4877,5/13/2025 18:00,Good service,positive,3,General
3188,9589,5/13/2025 19:00,Not satisfied,negative,4,General
3189,5024,5/13/2025 20:00,Very informative,neutral,4,Legal
3190,6110,5/13/2025 21:00,Poor experience,negative,4,Legal
3191,5072,5/13/2025 22:00,Quick response,neutral,1,Legal
3192,2677,5/13/2025 23:00,Poor experience,negative,2,Education
3193,5160,5/14/2025 0:00,Good service,positive,4,Legal
3194,2520,5/14/2025 1:00,Poor experience,negative,5,Legal
3195,1074,5/14/2025 2:00,Very slow response,negative,5,Health
3196,3873,5/14/2025 3:00,Helpful advice,positive,2,General
3197,1006,5/14/2025 4:00,Very slow response,negative,1,Legal
3198,7967,5/14/2025 5:00,Quick response,neutral,2,Education
3199,6835,5/14/2025 6:00,Helpful advice,positive,5,Health
3200,7072,5/14/2025 7:00,Not satisfied,negative,3,General
3201,8965,5/14/2025 8:00,Helpful advice,positive,5,General
3202,4251,5/14/2025 9:00,Quick response,neutral,5,Health
3203,8779,5/14/2025 10:00,Quick response,neutral,1,General
3204,2608,5/14/2025 11:00,Very slow response,negative,5,General
3205,7415,5/14/2025 12:00,Poor experience,negative,4,General
3206,3567,5/14/2025 13:00,Very informative,neutral,3,Health
3207,2370,5/14/2025 14:00,Very informative,neutral,3,General
3208,3903,5/14/2025 15:00,Very informative,neutral,4,Education
3209,9508,5/14/2025 16:00,Poor experience,negative,1,Health
3210,5205,5/14/2025 17:00,Good service,positive,3,Health
3211,4370,5/14/2025 18:00,Very informative,neutral,1,Legal
3212,6163,5/14/2025 19:00,Not satisfied,negative,5,Health
3213,4028,5/14/2025 20:00,Good service,positive,5,Health
3214,1879,5/14/2025 21:00,Very slow response,negative,1,Health
3215,7007,5/14/2025 22:00,Helpful advice,positive,4,Legal
3216,2641,5/14/2025 23:00,Poor experience,negative,5,General
3217,8175,5/15/2025 0:00,Not satisfied,negative,5,Health
3218,2001,5/15/2025 1:00,Excellent consultation,positive,5,General
3219,5146,5/15/2025 2:00,Quick response,neutral,4,Legal
3220,8697,5/15/2025 3:00,Quick response,neutral,2,Education
3221,4479,5/15/2025 4:00,Not satisfied,negative,5,Health
3222,4873,5/15/2025 5:00,Good service,positive,1,General
3223,2939,5/15/2025 6:00,Quick response,neutral,3,General
3224,8788,5/15/2025 7:00,Poor experience,negative,5,General
3225,8883,5/15/2025 8:00,Not satisfied,negative,5,Legal
3226,4621,5/15/2025 9:00,Not satisfied,negative,1,General
3227,2426,5/15/2025 10:00,Excellent consultation,positive,4,Education
3228,1574,5/15/2025 11:00,Helpful advice,positive,1,Education
3229,6472,5/15/2025 12:00,Very informative,neutral,4,Health
3230,2849,5/15/2025 13:00,Helpful advice,positive,5,Education
3231,7646,5/15/2025 14:00,Helpful advice,positive,5,Health
3232,8247,5/15/2025 15:00,Good service,positive,3,Health
3233,6615,5/15/2025 16:00,Helpful advice,positive,5,Legal
3234,4519,5/15/2025 17:00,Very informative,neutral,4,Legal
3235,3706,5/15/2025 18:00,Not satisfied,negative,3,Education
3236,5452,5/15/2025 19:00,Excellent consultation,positive,2,Legal
3237,1389,5/15/2025 20:00,Very slow response,negative,4,Education
3238,3898,5/15/2025 21:00,Very slow response,negative,4,Health
3239,5675,5/15/2025 22:00,Quick response,neutral,3,Education
3240,6916,5/15/2025 23:00,Very slow response,negative,5,Education
3241,2555,5/16/2025 0:00,Excellent consultation,positive,4,Health
3242,2557,5/16/2025 1:00,Excellent consultation,positive,5,Education
3243,7021,5/16/2025 2:00,Helpful advice,positive,4,Education
3244,3738,5/16/2025 3:00,Excellent consultation,positive,4,Education
3245,8579,5/16/2025 4:00,Excellent consultation,positive,4,General
3246,6675,5/16/2025 5:00,Quick response,neutral,4,General
3247,2473,5/16/2025 6:00,Very informative,neutral,5,Health
3248,2059,5/16/2025 7:00,Very slow response,negative,5,Health
3249,1760,5/16/2025 8:00,Quick response,neutral,1,General
3250,9528,5/16/2025 9:00,Not satisfied,negative,5,Health
3251,2409,5/16/2025 10:00,Quick response,neutral,3,General
3252,2603,5/16/2025 11:00,Quick response,neutral,1,Legal
3253,5743,5/16/2025 12:00,Excellent consultation,positive,4,General
3254,3583,5/16/2025 13:00,Very slow response,negative,1,Education
3255,6840,5/16/2025 14:00,Poor experience,negative,4,Education
3256,2222,5/16/2025 15:00,Poor experience,negative,2,Education
3257,1865,5/16/2025 16:00,Very slow response,negative,5,Health
3258,7695,5/16/2025 17:00,Very slow response,negative,3,Legal
3259,6140,5/16/2025 18:00,Good service,positive,5,Legal
3260,5896,5/16/2025 19:00,Quick response,neutral,3,General
3261,9122,5/16/2025 20:00,Excellent consultation,positive,2,Health
3262,4113,5/16/2025 21:00,Excellent consultation,positive,4,General
3263,1192,5/16/2025 22:00,Helpful advice,positive,4,General
3264,7610,5/16/2025 23:00,Very informative,neutral,3,General
3265,8088,5/17/2025 0:00,Poor experience,negative,1,Health
3266,8059,5/17/2025 1:00,Quick response,neutral,5,General
3267,6644,5/17/2025 2:00,Very informative,neutral,3,General
3268,1178,5/17/2025 3:00,Excellent consultation,positive,3,General
3269,3332,5/17/2025 4:00,Good service,positive,2,Legal
3270,7568,5/17/2025 5:00,Not satisfied,negative,2,Health
3271,6545,5/17/2025 6:00,Very informative,neutral,2,Health
3272,5186,5/17/2025 7:00,Not satisfied,negative,4,Education
3273,3320,5/17/2025 8:00,Quick response,neutral,3,Education
3274,1572,5/17/2025 9:00,Not satisfied,negative,4,Legal
3275,7581,5/17/2025 10:00,Not satisfied,negative,4,Health
3276,5590,5/17/2025 11:00,Poor experience,negative,3,Education
3277,1957,5/17/2025 12:00,Not satisfied,negative,1,Legal
3278,3874,5/17/2025 13:00,Quick response,neutral,4,Health
3279,1635,5/17/2025 14:00,Not satisfied,negative,3,Legal
3280,2244,5/17/2025 15:00,Poor experience,negative,2,Education
3281,9677,5/17/2025 16:00,Good service,positive,4,Legal
3282,4295,5/17/2025 17:00,Not satisfied,negative,1,Legal
3283,7485,5/17/2025 18:00,Poor experience,negative,2,General
3284,1199,5/17/2025 19:00,Very slow response,negative,3,Health
3285,8766,5/17/2025 20:00,Helpful advice,positive,4,Legal
3286,1487,5/17/2025 21:00,Very informative,neutral,3,Education
3287,9701,5/17/2025 22:00,Helpful advice,positive,3,Health
3288,7421,5/17/2025 23:00,Poor experience,negative,4,General
3289,1620,5/18/2025 0:00,Not satisfied,negative,3,Legal
3290,4297,5/18/2025 1:00,Poor experience,negative,1,Health
3291,5463,5/18/2025 2:00,Helpful advice,positive,1,Education
3292,2001,5/18/2025 3:00,Excellent consultation,positive,5,Legal
3293,1950,5/18/2025 4:00,Quick response,neutral,3,General
3294,9887,5/18/2025 5:00,Good service,positive,2,Education
3295,9995,5/18/2025 6:00,Excellent consultation,positive,1,General
3296,8155,5/18/2025 7:00,Poor experience,negative,2,General
3297,4588,5/18/2025 8:00,Very slow response,negative,1,General
3298,5019,5/18/2025 9:00,Poor experience,negative,1,Education
3299,4409,5/18/2025 10:00,Good service,positive,2,General
3300,2255,5/18/2025 11:00,Helpful advice,positive,1,Education
3301,1140,5/18/2025 12:00,Poor experience,negative,5,General
3302,7744,5/18/2025 13:00,Very informative,neutral,4,Health
3303,9693,5/18/2025 14:00,Poor experience,negative,3,Legal
3304,1389,5/18/2025 15:00,Quick response,neutral,2,Legal
3305,5396,5/18/2025 16:00,Very slow response,negative,1,Legal
3306,3973,5/18/2025 17:00,Very slow response,negative,1,Education
3307,5185,5/18/2025 18:00,Poor experience,negative,2,Health
3308,2251,5/18/2025 19:00,Not satisfied,negative,1,Education
3309,6845,5/18/2025 20:00,Very informative,neutral,5,General
3310,4062,5/18/2025 21:00,Very informative,neutral,4,General
3311,4453,5/18/2025 22:00,Very slow response,negative,2,Education
3312,7218,5/18/2025 23:00,Very informative,neutral,2,Health
3313,6005,5/19/2025 0:00,Good service,positive,5,General
3314,7085,5/19/2025 1:00,Very slow response,negative,3,Legal
3315,5012,5/19/2025 2:00,Very informative,neutral,4,Legal
3316,6385,5/19/2025 3:00,Not satisfied,negative,2,Health
3317,6561,5/19/2025 4:00,Poor experience,negative,3,Health
3318,7381,5/19/2025 5:00,Excellent consultation,positive,5,Legal
3319,8545,5/19/2025 6:00,Not satisfied,negative,1,Health
3320,1448,5/19/2025 7:00,Helpful advice,positive,5,Legal
3321,9980,5/19/2025 8:00,Very slow response,negative,5,Education
3322,8116,5/19/2025 9:00,Not satisfied,negative,5,General
3323,8219,5/19/2025 10:00,Helpful advice,positive,2,Education
3324,4775,5/19/2025 11:00,Quick response,neutral,2,Education
3325,7853,5/19/2025 12:00,Very slow response,negative,4,Legal
3326,7424,5/19/2025 13:00,Very slow response,negative,2,Legal
3327,8580,5/19/2025 14:00,Very informative,neutral,2,Education
3328,4099,5/19/2025 15:00,Not satisfied,negative,2,Education
3329,2369,5/19/2025 16:00,Good service,positive,1,Education
3330,1912,5/19/2025 17:00,Good service,positive,1,Education
